title,text,category,publication_date,source,image,link
"Moraes não vê evidência de que Bolsonaro buscou asilo em embaixada, mas mantém medidas cautelares",A conclusão do ministro do STF segue um parecer da Procuradoria-Geral da República,politica,2024-04-24 15:17:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Sem-Título-9-300x173.jpg,https://www.cartacapital.com.br/politica/moraes-nao-ve-evidencia-de-que-bolsonaro-buscou-asilo-em-embaixada-mas-mantem-medidas-cautelares/
"AtlasIntel/CNN: Boulos tem 35,6% e Nunes 33,7% das intenções de voto para a prefeitura de SP","Ambos estão tecnicamente empatados, no limite da margem de erro do levantamento",cartaexpressa,2024-04-24 15:05:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/08/Sem-Título-1-4-300x173.jpg,https://www.cartacapital.com.br/cartaexpressa/atlasintel-cnn-boulos-tem-356-e-nunes-337-das-intencoes-de-voto-para-a-prefeitura-de-sp/
Atlas: Paes tem 11 pontos de vantagem sobre Ramagem na disputa pela prefeitura do Rio,"O levantamento ouviu 1.239 moradores da capital fluminense, com margem de erro de três pontos percentuais",politica,2024-04-24 15:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2023/11/Sem-Título-1-3-300x173.jpg,https://www.cartacapital.com.br/politica/atlas-paes-tem-11-pontos-de-vantagem-sobre-ramagem-na-disputa-pela-prefeitura-do-rio/
Governo Lula vai ao STF contra desoneração da folha de setores da economia e de municípios,"A ação aponta 'lacuna gravíssima' na lei. O Palácio do Planalto buscou a reoneração, mas recuou diante da reação do Congresso",economia,2024-04-24 14:56:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/000_34P66EE-300x200.jpg,https://www.cartacapital.com.br/economia/governo-lula-vai-ao-stf-contra-desoneracao-da-folha-de-setores-da-economia-e-de-municipios/
"'Sou inocente e vou provar', diz Brazão no Conselho de Ética",O principal suspeito de mandar matar Marielle Franco e Anderson Gomes pediu ainda que os parlamentares se retratem sobre acusações contra ele,cartaexpressa,2024-04-24 14:39:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/03/img20211201211029966-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/sou-inocente-e-vou-provar-diz-brazao-no-conselho-de-etica/
Como hacker gerou falso alvará para libertar membro de facção condenado a mais de 200 anos,Walter Delgatti e Carla Zambelli responderão por invasão a dispositivo informático e falsidade ideológica,politica,2024-04-24 14:29:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Zambelli-Delgatti-300x169.jpg,https://www.cartacapital.com.br/politica/como-hacker-gerou-falso-alvara-para-libertar-membro-de-faccao-condenado-a-mais-de-200-anos/
CCJ do Senado amplia e prorroga a Lei de Cotas no serviço público,O PL passará por uma nova análise na comissão antes de chegar à Câmara dos Deputados,cartaexpressa,2024-04-24 14:12:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/CAPA-para-materia@-29-300x173.png,https://www.cartacapital.com.br/cartaexpressa/ccj-do-senado-amplia-e-prorroga-a-lei-de-cotas-no-servico-publico/
"Sob novas regras do TSE, Google veta anúncios políticos nas eleições de 2024","A empresa atualizará sua política em maio, impedido que candidatos comprem anúncios em plataformas como o Google e o YouTube",cartaexpressa,2024-04-24 14:03:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/03/1301-spartigo-300x200.jpg,https://www.cartacapital.com.br/cartaexpressa/sob-novas-regras-do-tse-google-veta-anuncios-politicos-nas-eleicoes-de-2024/
"Pelo menos 154 milhões de vidas foram salvas em 50 anos graças às vacinas, diz OMS",O estudo mostra que a grande maioria das vidas salvas pelas vacinas nos últimos 50 anos (101 milhões) foi de lactantes,saude,2024-04-24 13:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/02/vacina-dengue-300x179.jpg,https://www.cartacapital.com.br/saude/pelo-menos-154-milhoes-de-vidas-foram-salvas-em-50-anos-gracas-as-vacinas-diz-oms/
Conselho de Ética da Câmara abre processo contra Glauber Braga,Partido Novo pede a cassação do mandato do deputado após confusão com integrante do MBL,politica,2024-04-24 13:18:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2022/11/img20220504133125934-1-300x180.jpg,https://www.cartacapital.com.br/politica/conselho-de-etica-da-camara-abre-processo-contra-glauber-braga/
CCJ do Senado adia análise de volta do DPVAT e antecipação de R$ 15 bilhões ao governo Lula,"O líder do governo no Senado, Jaques Wagner, pediu o adiamento e recebeu o aval do presidente da comissão, Davi Alcolumbre",economia,2024-04-24 13:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/01/53409368775_48c452889d_k-300x200.jpg,https://www.cartacapital.com.br/economia/ccj-do-senado-adia-analise-de-volta-do-dpvat-e-antecipacao-de-r-15-bilhoes-ao-governo-lula/
Liminar suspende licitação de trem para ligar São Paulo a Campinas,Pedido foi feito pelo Sindicato dos Ferroviárias de SP,justica,2024-04-24 12:54:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/trem_campinas_cptm-300x180.jpg,https://www.cartacapital.com.br/justica/liminar-suspende-licitacao-de-trem-para-ligar-sao-paulo-a-campinas/
Presidente de Portugal reconhece responsabilidade histórica na escravidão e propõe reparações,É a primeira vez que um presidente português reconhece a responsabilidade do país pela escravidão na era colonial. 'Temos que pagar os custos',mundo,2024-04-24 12:51:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/CAPA-para-materia@-28-300x173.png,https://www.cartacapital.com.br/mundo/presidente-de-portugal-reconhece-responsabilidade-historica-na-escravidao-e-propoe-reparacoes/
Conjuntura global complica o combate à extrema-direita na era Lula,Decisões de EUA e Reino Unido criam um ambiente internacional que estimula e autoriza medidas destrutivas para a democracia,opiniao,2024-04-24 12:32:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/000_34P66ED-300x200.jpg,https://www.cartacapital.com.br/opiniao/conjuntura-global-complica-o-combate-a-extrema-direita-na-era-lula/
Pai do condutor da Porsche que matou motorista de aplicativo em SP é acusado de agressão por ex-mulher,"Fernando Sastre de Andrade é o verdadeiro dono do carro de luxo envolvido no acidente; seu filho, condutor do veículo, também teria agredido ex-madrasta",sociedade,2024-04-24 10:04:00,CartaCapital,https://www.cartacapital.com.br/wp-content/uploads/2024/04/Fernando-Sastre-de-Andrade-Filho-300x182.jpg,https://www.cartacapital.com.br/sociedade/pai-do-condutor-da-porsche-que-matou-motorista-de-aplicativo-em-sp-e-acusado-de-agressao-por-ex-mulher/
